prediction,true_label,source,confidence,entropy,is_correct,used_hierarchy,used_ssp,used_dlts,experiment,row_index
Ece,Medical,Hier_NLI,0.3197482611967042,0.9620273668750031,False,False,False,False,flat,42355
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42356
Mae,Ece,Hier_NLI,0.6647743102860271,1.3188729887758386,False,False,False,False,flat,42357
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42358
Civil,Civil,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42359
Mae,Mae,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42360
Cs,Cs,KNN,1.0,-0.0,True,True,True,True,flat,42361
Ece,Mae,KNN,0.8,0.7219280948873623,False,True,True,True,flat,42362
Psychology,Psychology,Human,1.0,1.556046,True,True,True,True,flat,42363
Ece,Ece,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42364
Psychology,Psychology,Human,1.0,1.5849385,True,True,True,True,flat,42365
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,42366
Cs,Cs,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42367
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,42368
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,42369
Mae,Mae,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42370
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,42371
Ece,Ece,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42372
Medical,Biochemistry,KNN,1.0,-0.0,False,True,True,True,flat,42373
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42374
Civil,Civil,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42375
Mae,Psychology,Hier_NLI,0.8694582533570558,0.741062499669393,False,False,False,False,flat,42376
Ece,Medical,Hier_NLI,0.8938338795328291,1.1140123100678605,False,False,False,False,flat,42377
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,42378
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,42379
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42380
Cs,Cs,KNN,1.0,-0.0,True,True,True,True,flat,42381
Ece,Ece,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42382
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,42383
Civil,Medical,Hier_NLI,0.5904985484352011,1.2485506941985836,False,False,False,False,flat,42384
Mae,Mae,Human,1.0,1.5826285,True,True,True,True,flat,42385
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,42386
Civil,Biochemistry,Hier_NLI,0.5808489726510591,0.2904369948286438,False,False,False,False,flat,42387
Mae,Mae,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42388
Cs,Cs,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42389
Medical,Psychology,Hier_NLI,0.6869782624471177,1.088157653394954,False,False,False,False,flat,42390
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42391
Ece,Ece,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42392
Ece,Ece,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42393
Cs,Mae,Hier_NLI,0.633380854322982,1.3877774335841468,False,False,False,False,flat,42394
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,42395
Biochemistry,Medical,KNN,0.8,0.7219280948873623,False,True,True,True,flat,42396
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42397
Mae,Mae,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42398
Medical,Civil,KNN,0.8,0.7219280948873623,False,True,True,True,flat,42399
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42400
Mae,Mae,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42401
Civil,Civil,KNN,1.0,-0.0,True,True,True,True,flat,42402
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,42403
Civil,Civil,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42404
Psychology,Psychology,Human,1.0,0.9996962,True,True,True,True,flat,42405
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42406
Civil,Civil,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42407
Civil,Civil,KNN,1.0,-0.0,True,True,True,True,flat,42408
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42409
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42410
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,42411
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,42412
Medical,Medical,Human,1.0,1.5795801,True,True,True,True,flat,42413
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42414
Civil,Civil,Human,1.0,1.5844151,True,True,True,True,flat,42415
Psychology,Medical,Hier_NLI,0.6804528345684709,0.9069188537977618,False,False,False,False,flat,42416
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42417
Civil,Civil,Human,1.0,1.572175,True,True,True,True,flat,42418
Biochemistry,Mae,Hier_NLI,0.8243996553227366,0.36057114234025844,False,False,False,False,flat,42419
Medical,Mae,KNN,0.8,0.7219280948873623,False,True,True,True,flat,42420
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42421
Psychology,Cs,Hier_NLI,0.7477837016925657,0.27771954422452017,False,False,False,False,flat,42422
Mae,Mae,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42423
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42424
Medical,Medical,Human,1.0,1.5693171,True,True,True,True,flat,42425
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,42426
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,42427
Mae,Mae,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42428
Mae,Mae,Human,1.0,1.5832027,True,True,True,True,flat,42429
Ece,Medical,Hier_NLI,0.5981264350120774,0.46362946265344707,False,False,False,False,flat,42430
Biochemistry,Medical,Hier_NLI,0.5771186754001019,0.2449185766233556,False,False,False,False,flat,42431
Cs,Cs,KNN,1.0,-0.0,True,True,True,True,flat,42432
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42433
Ece,Mae,Hier_NLI,0.6837610491078696,0.8187517002190664,False,False,False,False,flat,42434
Civil,Civil,KNN,1.0,-0.0,True,True,True,True,flat,42435
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42436
Medical,Medical,Human,1.0,1.5313406,True,True,True,True,flat,42437
Mae,Mae,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42438
Mae,Psychology,Hier_NLI,0.5734237706521785,0.1975865557894284,False,False,False,False,flat,42439
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42440
Cs,Cs,KNN,1.0,-0.0,True,True,True,True,flat,42441
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42442
Biochemistry,Cs,Hier_NLI,0.574667610759384,0.412766474490717,False,False,False,False,flat,42443
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,42444
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,42445
Civil,Mae,KNN,0.8,0.7219280948873623,False,True,True,True,flat,42446
Mae,Mae,KNN,1.0,-0.0,True,True,True,True,flat,42447
Ece,Ece,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42448
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,42449
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42450
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42451
Psychology,Cs,Hier_NLI,0.30978354107190287,0.7158746214771,False,False,False,False,flat,42452
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,42453
Ece,Ece,Human,1.0,1.5811522,True,True,True,True,flat,42454
Ece,Mae,KNN,1.0,-0.0,False,True,True,True,flat,42455
Ece,Cs,Hier_NLI,0.4044384824443851,0.76348065056283,False,False,False,False,flat,42456
Civil,Civil,Human,1.0,1.9957378,True,True,True,True,flat,42457
Civil,Civil,KNN,1.0,-0.0,True,True,True,True,flat,42458
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42459
Civil,Civil,Human,1.0,1.5841002,True,True,True,True,flat,42460
Civil,Civil,Human,1.0,1.5784574,True,True,True,True,flat,42461
Mae,Mae,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42462
Cs,Cs,Human,1.0,1.579205,True,True,True,True,flat,42463
Ece,Civil,Hier_NLI,0.5931081839974519,0.8915578792057501,False,False,False,False,flat,42464
Ece,Mae,KNN,0.8,0.7219280948873623,False,True,True,True,flat,42465
Mae,Civil,KNN,1.0,-0.0,False,True,True,True,flat,42466
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42467
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42468
Civil,Civil,Human,1.0,1.5828555,True,True,True,True,flat,42469
Medical,Psychology,KNN,1.0,-0.0,False,True,True,True,flat,42470
Ece,Ece,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42471
Civil,Civil,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42472
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,42473
Medical,Medical,Human,1.0,1.5838466,True,True,True,True,flat,42474
Cs,Cs,Human,1.0,1.5687193,True,True,True,True,flat,42475
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,42476
Cs,Biochemistry,Hier_NLI,0.7935920754302215,1.087860947851017,False,False,False,False,flat,42477
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,42478
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,42479
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,42480
Mae,Biochemistry,Hier_NLI,0.4672362040362745,0.16612009553165455,False,False,False,False,flat,42481
Medical,Biochemistry,KNN,0.8,0.7219280948873623,False,True,True,True,flat,42482
Medical,Medical,Human,1.0,1.5826769,True,True,True,True,flat,42483
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42484
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42485
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42486
Mae,Biochemistry,Hier_NLI,0.6135860598786895,0.21286933304609654,False,False,False,False,flat,42487
Civil,Civil,KNN,1.0,-0.0,True,True,True,True,flat,42488
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42489
Psychology,Civil,Hier_NLI,0.5069772508555394,0.18520281252669304,False,False,False,False,flat,42490
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42491
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,42492
Ece,Ece,Human,1.0,1.5842242,True,True,True,True,flat,42493
Civil,Civil,KNN,1.0,-0.0,True,True,True,True,flat,42494
Civil,Civil,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42495
Civil,Biochemistry,Hier_NLI,0.3628823937237534,0.6924104416508744,False,False,False,False,flat,42496
Medical,Medical,Human,1.0,1.5838854,True,True,True,True,flat,42497
Ece,Psychology,Hier_NLI,0.8749790898427805,0.15858712283610804,False,False,False,False,flat,42498
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,42499
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42500
Cs,Psychology,Hier_NLI,0.8128043221501811,1.1445137735638569,False,False,False,False,flat,42501
Cs,Medical,Hier_NLI,0.34709545468014386,0.412200253453869,False,False,False,False,flat,42502
Cs,Psychology,Hier_NLI,0.7318723574809709,1.4148974906059422,False,False,False,False,flat,42503
Psychology,Psychology,Human,1.0,1.5501215,True,True,True,True,flat,42504
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42505
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42506
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42507
Psychology,Psychology,Human,1.0,1.546607,True,True,True,True,flat,42508
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42509
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42510
Medical,Psychology,KNN,1.0,-0.0,False,True,True,True,flat,42511
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42512
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42513
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42514
Medical,Psychology,KNN,0.8,0.7219280948873623,False,True,True,True,flat,42515
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42516
Psychology,Psychology,Human,1.0,1.5329635,True,True,True,True,flat,42517
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42518
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42519
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42520
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42521
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42522
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,42523
Psychology,Psychology,Human,1.0,1.5478874,True,True,True,True,flat,42524
Medical,Biochemistry,Hier_NLI,0.5085479426145001,0.7809652571359559,False,False,False,False,flat,42525
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42526
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,42527
Medical,Medical,Human,1.0,1.5829701,True,True,True,True,flat,42528
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42529
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42530
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42531
Medical,Cs,Hier_NLI,0.8969098842370757,0.7248560534190822,False,False,False,False,flat,42532
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42533
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42534
Medical,Psychology,KNN,1.0,-0.0,False,True,True,True,flat,42535
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42536
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42537
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,42538
Biochemistry,Biochemistry,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42539
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42540
Psychology,Medical,KNN,0.8,0.7219280948873623,False,True,True,True,flat,42541
Medical,Psychology,KNN,0.8,0.7219280948873623,False,True,True,True,flat,42542
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42543
Cs,Medical,Hier_NLI,0.48143911189738664,1.1927541696953003,False,False,False,False,flat,42544
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,42545
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42546
Biochemistry,Biochemistry,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42547
Psychology,Psychology,Human,1.0,1.5627633,True,True,True,True,flat,42548
Medical,Psychology,KNN,0.8,0.7219280948873623,False,True,True,True,flat,42549
Psychology,Psychology,Human,1.0,1.5546594,True,True,True,True,flat,42550
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42551
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42552
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42553
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42554
Biochemistry,Psychology,Hier_NLI,0.44324306721755996,1.0984155774501876,False,False,False,False,flat,42555
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42556
Medical,Medical,Human,1.0,1.5319715,True,True,True,True,flat,42557
Medical,Psychology,KNN,0.8,0.7219280948873623,False,True,True,True,flat,42558
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42559
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,42560
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42561
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42562
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42563
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,42564
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42565
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42566
Mae,Medical,Hier_NLI,0.6407343289832432,0.9502326573273999,False,False,False,False,flat,42567
Medical,Medical,Human,1.0,1.5492669,True,True,True,True,flat,42568
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42569
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42570
Psychology,Medical,KNN,1.0,-0.0,False,True,True,True,flat,42571
Cs,Medical,Hier_NLI,0.8010756980059226,1.409205388750518,False,False,False,False,flat,42572
Biochemistry,Biochemistry,Human,1.0,1.5782014,True,True,True,True,flat,42573
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42574
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42575
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42576
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42577
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42578
Biochemistry,Psychology,Hier_NLI,0.41551132309187877,0.6911629653819077,False,False,False,False,flat,42579
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,42580
Cs,Psychology,Hier_NLI,0.7256416618315988,1.231944346081201,False,False,False,False,flat,42581
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42582
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42583
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42584
Mae,Ece,Hier_NLI,0.33684394988467303,0.6321301240441459,False,False,False,False,flat,42585
Cs,Biochemistry,Hier_NLI,0.8513608458662985,1.2736839440145469,False,False,False,False,flat,42586
Psychology,Psychology,Human,1.0,1.5673877,True,True,True,True,flat,42587
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42588
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42589
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,42590
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,42591
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,42592
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42593
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42594
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42595
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42596
Mae,Psychology,Hier_NLI,0.3486449496883793,0.46326448055235603,False,False,False,False,flat,42597
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42598
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42599
Civil,Civil,KNN,1.0,-0.0,True,True,True,True,flat,42600
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42601
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42602
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42603
Cs,Cs,KNN,1.0,-0.0,True,True,True,True,flat,42604
Medical,Psychology,KNN,0.8,0.7219280948873623,False,True,True,True,flat,42605
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42606
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42607
Cs,Cs,KNN,1.0,-0.0,True,True,True,True,flat,42608
Medical,Medical,Human,1.0,0.9990692,True,True,True,True,flat,42609
Medical,Psychology,KNN,1.0,-0.0,False,True,True,True,flat,42610
Psychology,Psychology,Human,1.0,1.5707071,True,True,True,True,flat,42611
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42612
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42613
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42614
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,42615
Medical,Psychology,KNN,0.8,0.7219280948873623,False,True,True,True,flat,42616
Mae,Cs,Hier_NLI,0.8485388258064976,0.5049739019704454,False,False,False,False,flat,42617
Biochemistry,Biochemistry,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42618
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42619
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42620
Cs,Cs,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42621
Mae,Ece,KNN,0.8,0.7219280948873623,False,True,True,True,flat,42622
Cs,Cs,KNN,1.0,-0.0,True,True,True,True,flat,42623
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42624
Biochemistry,Biochemistry,KNN,1.0,-0.0,True,True,True,True,flat,42625
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42626
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42627
Mae,Medical,Hier_NLI,0.5944843496716217,1.0490173476244355,False,False,False,False,flat,42628
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,42629
Civil,Civil,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42630
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42631
Psychology,Medical,KNN,0.8,0.7219280948873623,False,True,True,True,flat,42632
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,42633
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42634
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42635
Mae,Mae,Human,1.0,1.5845165,True,True,True,True,flat,42636
Civil,Civil,KNN,1.0,-0.0,True,True,True,True,flat,42637
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,42638
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,42639
Cs,Cs,Human,1.0,1.5828035,True,True,True,True,flat,42640
Medical,Biochemistry,KNN,0.8,0.7219280948873623,False,True,True,True,flat,42641
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,42642
Civil,Civil,KNN,1.0,-0.0,True,True,True,True,flat,42643
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42644
Psychology,Civil,Hier_NLI,0.5688546676775519,0.39779861293251484,False,False,False,False,flat,42645
Cs,Ece,KNN,0.8,0.7219280948873623,False,True,True,True,flat,42646
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,42647
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42648
Biochemistry,Biochemistry,KNN,1.0,-0.0,True,True,True,True,flat,42649
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,42650
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42651
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,42652
Psychology,Psychology,Human,1.0,1.535948,True,True,True,True,flat,42653
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,42654
Medical,Psychology,Hier_NLI,0.883984247700226,0.42081586183560027,False,False,False,False,flat,42655
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42656
Mae,Mae,KNN,1.0,-0.0,True,True,True,True,flat,42657
Mae,Medical,Hier_NLI,0.8942305066189316,0.5273674006243806,False,False,False,False,flat,42658
Mae,Mae,Human,1.0,1.5625119,True,True,True,True,flat,42659
Civil,Civil,Human,1.0,0.9999999,True,True,True,True,flat,42660
Mae,Mae,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42661
Ece,Ece,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42662
Civil,Civil,KNN,1.0,-0.0,True,True,True,True,flat,42663
Ece,Ece,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42664
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42665
Medical,Cs,Hier_NLI,0.6901068755766072,1.0505002775245262,False,False,False,False,flat,42666
Psychology,Medical,KNN,0.8,0.7219280948873623,False,True,True,True,flat,42667
Psychology,Psychology,Human,1.0,1.5048853,True,True,True,True,flat,42668
Ece,Psychology,Hier_NLI,0.3762715751142291,1.3451433293925248,False,False,False,False,flat,42669
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42670
Medical,Psychology,KNN,1.0,-0.0,False,True,True,True,flat,42671
Biochemistry,Psychology,Hier_NLI,0.6037020513931215,1.0443947115777814,False,False,False,False,flat,42672
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42673
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,42674
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42675
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42676
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42677
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42678
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42679
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42680
Civil,Civil,KNN,1.0,-0.0,True,True,True,True,flat,42681
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42682
Civil,Civil,KNN,1.0,-0.0,True,True,True,True,flat,42683
Psychology,Psychology,Human,1.0,1.5536206,True,True,True,True,flat,42684
Biochemistry,Biochemistry,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42685
Cs,Psychology,Hier_NLI,0.6174978605733975,1.2589399420817753,False,False,False,False,flat,42686
Biochemistry,Biochemistry,KNN,1.0,-0.0,True,True,True,True,flat,42687
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42688
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42689
Biochemistry,Medical,Hier_NLI,0.6086678568811859,0.8609848255722575,False,False,False,False,flat,42690
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,42691
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,42692
Mae,Psychology,Hier_NLI,0.641695103112006,0.19649250988320338,False,False,False,False,flat,42693
Civil,Medical,Hier_NLI,0.3112348282766344,0.2406526961119009,False,False,False,False,flat,42694
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,42695
Biochemistry,Biochemistry,KNN,1.0,-0.0,True,True,True,True,flat,42696
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,42697
Medical,Medical,Human,1.0,1.5331767,True,True,True,True,flat,42698
Biochemistry,Biochemistry,KNN,1.0,-0.0,True,True,True,True,flat,42699
Psychology,Psychology,Human,1.0,1.561434,True,True,True,True,flat,42700
Psychology,Medical,KNN,1.0,-0.0,False,True,True,True,flat,42701
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,42702
Biochemistry,Psychology,Hier_NLI,0.7267363688823014,0.8761487697136816,False,False,False,False,flat,42703
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42704
Ece,Medical,Hier_NLI,0.7274365811717929,0.5589213560989534,False,False,False,False,flat,42705
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,flat,42706
Psychology,Medical,Hier_NLI,0.3692818651067328,0.40879530309171963,False,False,False,False,flat,42707
Medical,Medical,Human,1.0,1.5441973,True,True,True,True,flat,42708
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,42709
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,42710
